,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,short_name,long_name,age,height_cm,weight_kg,nationality,overall,potential,value_eur,wage_eur,team_position
16242,16242,16242,16242,16242,16242,16242,16242,16242,16242,16242,16242,16242,16242,16242,16242,16242,16242,16242,16242,16242,16242,16242,16242,16897,K. Tshiembe,Kevin Tshiembe,22,185,83,Denmark,56,67,140000,2000,SUB
16243,16243,16243,16243,16243,16243,16243,16243,16243,16243,16243,16243,16243,16243,16243,16243,16243,16243,16243,16243,16243,16243,16243,16243,16898,G. Phillips,Giles Phillips,22,190,83,United States,56,67,140000,1000,SUB
16244,16244,16244,16244,16244,16244,16244,16244,16244,16244,16244,16244,16244,16244,16244,16244,16244,16244,16244,16244,16244,16244,16244,16244,16899,J. Tartarotti,Johannes Tartarotti,19,179,65,Austria,56,67,150000,1000,RES
16245,16245,16245,16245,16245,16245,16245,16245,16245,16245,16245,16245,16245,16245,16245,16245,16245,16245,16245,16245,16245,16245,16245,16245,16900,D. Stynes,Daniel Stynes,20,184,70,Australia,56,67,160000,1000,SUB
16246,16246,16246,16246,16246,16246,16246,16246,16246,16246,16246,16246,16246,16246,16246,16246,16246,16246,16246,16246,16246,16246,16246,16246,16901,J. Caicedo,Juan Carlos Caicedo,21,180,72,Colombia,56,67,140000,1000,RES
16247,16247,16247,16247,16247,16247,16247,16247,16247,16247,16247,16247,16247,16247,16247,16247,16247,16247,16247,16247,16247,16247,16247,16247,16902,P. Ouaneh,Peter Ouaneh,21,185,80,France,56,67,140000,1000,RES
16248,16248,16248,16248,16248,16248,16248,16248,16248,16248,16248,16248,16248,16248,16248,16248,16248,16248,16248,16248,16248,16248,16248,16248,16903,A. Hodžić,Amar Hodžić,19,186,87,Austria,56,67,150000,2000,SUB
16249,16249,16249,16249,16249,16249,16249,16249,16249,16249,16249,16249,16249,16249,16249,16249,16249,16249,16249,16249,16249,16249,16249,16249,16904,M. Olsen,Meinhard Olsen,22,184,77,Faroe Islands,56,67,150000,1000,SUB
16250,16250,16250,16250,16250,16250,16250,16250,16250,16250,16250,16250,16250,16250,16250,16250,16250,16250,16250,16250,16250,16250,16250,16250,16905,N. Al Dajani,Nasser Al Dajani,22,171,67,Saudi Arabia,56,67,150000,3000,SUB
16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16251,16906,G. Bosiers,Gaétan Bosiers,20,180,68,Belgium,56,67,160000,2000,RES
16252,16252,16252,16252,16252,16252,16252,16252,16252,16252,16252,16252,16252,16252,16252,16252,16252,16252,16252,16252,16252,16252,16252,16252,16907,A. Heimer,Andreas Heimer,21,183,78,Denmark,56,67,150000,2000,SUB
16253,16253,16253,16253,16253,16253,16253,16253,16253,16253,16253,16253,16253,16253,16253,16253,16253,16253,16253,16253,16253,16253,16253,16253,16908,T. Rieg,Theo Rieg,19,183,74,Germany,56,67,140000,1000,SUB
16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16254,16909,A. Fiordaliso,Alessandro Fiordaliso,20,184,75,Italy,56,67,140000,1000,RB
16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16255,16910,H. Al Watyan,Habib Al Watyan,22,189,87,Saudi Arabia,56,66,110000,3000,SUB
16256,16256,16256,16256,16256,16256,16256,16256,16256,16256,16256,16256,16256,16256,16256,16256,16256,16256,16256,16256,16256,16256,16256,16256,16911,M. Place,Mikey Place,21,183,70,Republic of Ireland,56,66,150000,1000,SUB
16257,16257,16257,16257,16257,16257,16257,16257,16257,16257,16257,16257,16257,16257,16257,16257,16257,16257,16257,16257,16257,16257,16257,16257,16912,A. Fisher,Andy Fisher,21,189,73,England,56,66,120000,2000,SUB
16258,16258,16258,16258,16258,16258,16258,16258,16258,16258,16258,16258,16258,16258,16258,16258,16258,16258,16258,16258,16258,16258,16258,16258,16913,R. Öktem,Rauf Öktem,22,184,70,Turkey,56,66,140000,2000,RES
16259,16259,16259,16259,16259,16259,16259,16259,16259,16259,16259,16259,16259,16259,16259,16259,16259,16259,16259,16259,16259,16259,16259,16259,16914,D. Pawłowski,Dariusz Pawłowski,20,187,71,Poland,56,66,130000,1000,RES
16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16915,D. López,Daniel Guadalupe López Valdez,19,179,66,Mexico,56,66,140000,2000,RES
16261,16261,16261,16261,16261,16261,16261,16261,16261,16261,16261,16261,16261,16261,16261,16261,16261,16261,16261,16261,16261,16261,16261,16261,16916,W. Fitzgerald,William Fitzgerald,20,187,73,Republic of Ireland,56,66,150000,1000,SUB
16262,16262,16262,16262,16262,16262,16262,16262,16262,16262,16262,16262,16262,16262,16262,16262,16262,16262,16262,16262,16262,16262,16262,16262,16917,L. Buades,Lucas Buades,21,181,75,France,56,66,150000,3000,SUB
16263,16263,16263,16263,16263,16263,16263,16263,16263,16263,16263,16263,16263,16263,16263,16263,16263,16263,16263,16263,16263,16263,16263,16263,16918,G. Zuñiga,Gastón Zuñiga,19,179,70,Chile,56,66,130000,1000,SUB
16264,16264,16264,16264,16264,16264,16264,16264,16264,16264,16264,16264,16264,16264,16264,16264,16264,16264,16264,16264,16264,16264,16264,16264,16919,G. Vetti,Gaute Vetti,20,180,74,Norway,56,66,140000,1000,SUB
16265,16265,16265,16265,16265,16265,16265,16265,16265,16265,16265,16265,16265,16265,16265,16265,16265,16265,16265,16265,16265,16265,16265,16265,16920,T. Rönning,Tim Rönning,20,191,81,Sweden,56,66,120000,1000,SUB
16266,16266,16266,16266,16266,16266,16266,16266,16266,16266,16266,16266,16266,16266,16266,16266,16266,16266,16266,16266,16266,16266,16266,16266,16921,E. Twumasi,Ema Twumasi,22,173,77,Ghana,56,66,150000,1000,RES
16267,16267,16267,16267,16267,16267,16267,16267,16267,16267,16267,16267,16267,16267,16267,16267,16267,16267,16267,16267,16267,16267,16267,16267,16922,C. Ariza,Camilo Andrés Ariza Ávila,23,185,70,Colombia,56,66,110000,1000,RES
16268,16268,16268,16268,16268,16268,16268,16268,16268,16268,16268,16268,16268,16268,16268,16268,16268,16268,16268,16268,16268,16268,16268,16268,16923,J. Meiser,Jonas Meiser,20,178,66,Germany,56,66,150000,1000,SUB
16269,16269,16269,16269,16269,16269,16269,16269,16269,16269,16269,16269,16269,16269,16269,16269,16269,16269,16269,16269,16269,16269,16269,16269,16924,D. Camara Bos,Daniël Camara Bos,20,174,65,Netherlands,56,66,130000,1000,RES
16270,16270,16270,16270,16270,16270,16270,16270,16270,16270,16270,16270,16270,16270,16270,16270,16270,16270,16270,16270,16270,16270,16270,16270,16925,M. Ando,安藤 瑞季,19,175,75,Japan,56,66,140000,1000,RES
16271,16271,16271,16271,16271,16271,16271,16271,16271,16271,16271,16271,16271,16271,16271,16271,16271,16271,16271,16271,16271,16271,16271,16271,16926,R. Matsuda,松田 陸,20,175,60,Japan,56,66,130000,1000,RES
16272,16272,16272,16272,16272,16272,16272,16272,16272,16272,16272,16272,16272,16272,16272,16272,16272,16272,16272,16272,16272,16272,16272,16272,16927,M. Ospino,Miguel Ospino,23,180,79,Colombia,56,66,110000,1000,RES
16273,16273,16273,16273,16273,16273,16273,16273,16273,16273,16273,16273,16273,16273,16273,16273,16273,16273,16273,16273,16273,16273,16273,16273,16928,R. Blanco,Ruyeri Blanco,20,180,75,Colombia,56,66,150000,1000,SUB
16274,16274,16274,16274,16274,16274,16274,16274,16274,16274,16274,16274,16274,16274,16274,16274,16274,16274,16274,16274,16274,16274,16274,16274,16929,J. Nisbet,Josh Nisbet,20,158,58,Australia,56,66,140000,1000,SUB
16275,16275,16275,16275,16275,16275,16275,16275,16275,16275,16275,16275,16275,16275,16275,16275,16275,16275,16275,16275,16275,16275,16275,16275,16930,J. Chacón,Jonathan Chacón,21,190,75,Argentina,56,66,130000,2000,RES
16276,16276,16276,16276,16276,16276,16276,16276,16276,16276,16276,16276,16276,16276,16276,16276,16276,16276,16276,16276,16276,16276,16276,16276,16931,Shin Jae Won,Jae Won Shin,20,183,74,Korea Republic,56,66,130000,1000,RES
16277,16277,16277,16277,16277,16277,16277,16277,16277,16277,16277,16277,16277,16277,16277,16277,16277,16277,16277,16277,16277,16277,16277,16277,16932,L. Quintero,Luis Quintero,21,180,70,Colombia,56,66,120000,1000,SUB
16278,16278,16278,16278,16278,16278,16278,16278,16278,16278,16278,16278,16278,16278,16278,16278,16278,16278,16278,16278,16278,16278,16278,16278,16933,B. Onkony,Brandon Onkony,21,189,84,Switzerland,56,66,130000,1000,SUB
16279,16279,16279,16279,16279,16279,16279,16279,16279,16279,16279,16279,16279,16279,16279,16279,16279,16279,16279,16279,16279,16279,16279,16279,16934,M. Trąbka,Michał Trąbka,22,173,67,Poland,56,66,150000,1000,SUB
16280,16280,16280,16280,16280,16280,16280,16280,16280,16280,16280,16280,16280,16280,16280,16280,16280,16280,16280,16280,16280,16280,16280,16280,16935,J. Kraus,Johannes Kraus,19,190,83,Germany,56,66,130000,1000,SUB
16281,16281,16281,16281,16281,16281,16281,16281,16281,16281,16281,16281,16281,16281,16281,16281,16281,16281,16281,16281,16281,16281,16281,16281,16936,Irazábal,Jon Irazábal Iraurgui,22,187,75,Spain,56,66,130000,1000,SUB
16282,16282,16282,16282,16282,16282,16282,16282,16282,16282,16282,16282,16282,16282,16282,16282,16282,16282,16282,16282,16282,16282,16282,16282,16937,A. Aguirre,Abel Aguirre,22,181,67,Mexico,56,66,140000,2000,RES
16283,16283,16283,16283,16283,16283,16283,16283,16283,16283,16283,16283,16283,16283,16283,16283,16283,16283,16283,16283,16283,16283,16283,16283,16938,S. Ako,Steven Ako,20,176,70,France,56,66,130000,1000,RES
16284,16284,16284,16284,16284,16284,16284,16284,16284,16284,16284,16284,16284,16284,16284,16284,16284,16284,16284,16284,16284,16284,16284,16284,16939,A. Van Keilegom,Arno Van Keilegom,20,177,68,Belgium,56,66,150000,2000,RES
16285,16285,16285,16285,16285,16285,16285,16285,16285,16285,16285,16285,16285,16285,16285,16285,16285,16285,16285,16285,16285,16285,16285,16285,16940,B. Moreno,Brayan Moreno,19,175,65,Colombia,56,66,140000,1000,CAM
16286,16286,16286,16286,16286,16286,16286,16286,16286,16286,16286,16286,16286,16286,16286,16286,16286,16286,16286,16286,16286,16286,16286,16286,16942,M. Shelton,Mark Shelton,22,183,70,England,56,65,140000,3000,SUB
16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16943,D. Devine,Daniel Devine,21,180,76,England,56,65,140000,2000,RCM
16288,16288,16288,16288,16288,16288,16288,16288,16288,16288,16288,16288,16288,16288,16288,16288,16288,16288,16288,16288,16288,16288,16288,16288,16944,M. Al Saeed,Mohammed Al Saeed,22,175,71,Saudi Arabia,56,65,140000,4000,SUB
16289,16289,16289,16289,16289,16289,16289,16289,16289,16289,16289,16289,16289,16289,16289,16289,16289,16289,16289,16289,16289,16289,16289,16289,16945,Li Hailong,李海龙,22,181,74,China PR,56,65,130000,2000,SUB
16290,16290,16290,16290,16290,16290,16290,16290,16290,16290,16290,16290,16290,16290,16290,16290,16290,16290,16290,16290,16290,16290,16290,16290,16946,C. Zuvela,Chris Zuvela,22,179,78,Australia,56,65,140000,2000,SUB
16291,16291,16291,16291,16291,16291,16291,16291,16291,16291,16291,16291,16291,16291,16291,16291,16291,16291,16291,16291,16291,16291,16291,16291,16947,Wei Zhen,魏震,22,188,78,China PR,56,65,130000,2000,RCB
16292,16292,16292,16292,16292,16292,16292,16292,16292,16292,16292,16292,16292,16292,16292,16292,16292,16292,16292,16292,16292,16292,16292,16292,16948,M. Ndione,Marokhy Ndione,19,192,88,Sweden,56,65,140000,1000,SUB
16293,16293,16293,16293,16293,16293,16293,16293,16293,16293,16293,16293,16293,16293,16293,16293,16293,16293,16293,16293,16293,16293,16293,16293,16949,F. Al Rashidi,Fahad Al Rashidi,22,176,68,Saudi Arabia,56,65,140000,3000,RES
16294,16294,16294,16294,16294,16294,16294,16294,16294,16294,16294,16294,16294,16294,16294,16294,16294,16294,16294,16294,16294,16294,16294,16294,16950,Wang Ziming,王子铭,22,187,76,China PR,56,65,140000,3000,SUB
16295,16295,16295,16295,16295,16295,16295,16295,16295,16295,16295,16295,16295,16295,16295,16295,16295,16295,16295,16295,16295,16295,16295,16295,16951,C. Brown,Ciaron Brown,21,185,76,England,56,65,130000,3000,RES
16296,16296,16296,16296,16296,16296,16296,16296,16296,16296,16296,16296,16296,16296,16296,16296,16296,16296,16296,16296,16296,16296,16296,16296,16952,A. Al Hassan,Ali Al Hassan,23,182,67,Saudi Arabia,56,65,130000,4000,SUB
16297,16297,16297,16297,16297,16297,16297,16297,16297,16297,16297,16297,16297,16297,16297,16297,16297,16297,16297,16297,16297,16297,16297,16297,16953,P. Pierzchała,Piotr Pierzchała,20,190,88,Poland,56,65,130000,1000,RES
16298,16298,16298,16298,16298,16298,16298,16298,16298,16298,16298,16298,16298,16298,16298,16298,16298,16298,16298,16298,16298,16298,16298,16298,16954,Kim Ji Hyun,김지현 Ji Hyun Kim,22,183,79,Korea Republic,56,65,140000,1000,RW
16299,16299,16299,16299,16299,16299,16299,16299,16299,16299,16299,16299,16299,16299,16299,16299,16299,16299,16299,16299,16299,16299,16299,16299,16955,H. Al Sibyani,Hani Al Sibyani,20,175,70,Saudi Arabia,56,65,130000,2000,SUB
16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16300,16956,T. Vermot,Théo Vermot,22,190,75,France,56,65,110000,3000,RES
16301,16301,16301,16301,16301,16301,16301,16301,16301,16301,16301,16301,16301,16301,16301,16301,16301,16301,16301,16301,16301,16301,16301,16301,16957,O. Al Jadaani,Omar Al Jadaani,20,166,60,Saudi Arabia,56,65,140000,4000,RES
16302,16302,16302,16302,16302,16302,16302,16302,16302,16302,16302,16302,16302,16302,16302,16302,16302,16302,16302,16302,16302,16302,16302,16302,16958,N. Suksum,Nattawut Suksum,21,176,65,Thailand,56,65,140000,1000,RES
16303,16303,16303,16303,16303,16303,16303,16303,16303,16303,16303,16303,16303,16303,16303,16303,16303,16303,16303,16303,16303,16303,16303,16303,16959,Chen Kerui,陈科睿,23,183,73,China PR,56,65,140000,3000,CAM
16304,16304,16304,16304,16304,16304,16304,16304,16304,16304,16304,16304,16304,16304,16304,16304,16304,16304,16304,16304,16304,16304,16304,16304,16960,J. Labastidas,Jhon Labastidas,21,173,67,Colombia,56,65,140000,1000,RES
16305,16305,16305,16305,16305,16305,16305,16305,16305,16305,16305,16305,16305,16305,16305,16305,16305,16305,16305,16305,16305,16305,16305,16305,16962,M. Troonbeeckx,Mathieu Troonbeeckx,21,180,70,Belgium,56,65,140000,2000,SUB
16306,16306,16306,16306,16306,16306,16306,16306,16306,16306,16306,16306,16306,16306,16306,16306,16306,16306,16306,16306,16306,16306,16306,16306,16963,T. Ahumada,Tomás Ahumada,18,181,74,Chile,56,65,100000,1000,RES
16307,16307,16307,16307,16307,16307,16307,16307,16307,16307,16307,16307,16307,16307,16307,16307,16307,16307,16307,16307,16307,16307,16307,16307,16964,J. Medić,Jakov Medić,20,193,91,Croatia,56,65,130000,2000,RES
16308,16308,16308,16308,16308,16308,16308,16308,16308,16308,16308,16308,16308,16308,16308,16308,16308,16308,16308,16308,16308,16308,16308,16308,16965,D. Klann,Dominik Klann,20,178,72,Germany,56,65,130000,1000,RES
16309,16309,16309,16309,16309,16309,16309,16309,16309,16309,16309,16309,16309,16309,16309,16309,16309,16309,16309,16309,16309,16309,16309,16309,16966,C. Cooper,Charlie Cooper,22,175,73,England,56,64,130000,3000,RES
16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16310,16967,D. Marzino,Dario Marzino,22,184,80,Switzerland,56,64,100000,2000,SUB
16311,16311,16311,16311,16311,16311,16311,16311,16311,16311,16311,16311,16311,16311,16311,16311,16311,16311,16311,16311,16311,16311,16311,16311,16968,C. Waters,Calum Waters,23,168,72,Scotland,56,64,120000,1000,LB
16312,16312,16312,16312,16312,16312,16312,16312,16312,16312,16312,16312,16312,16312,16312,16312,16312,16312,16312,16312,16312,16312,16312,16312,16969,M. Shabow,Mario Shabow,21,178,74,Australia,56,64,130000,1000,SUB
16313,16313,16313,16313,16313,16313,16313,16313,16313,16313,16313,16313,16313,16313,16313,16313,16313,16313,16313,16313,16313,16313,16313,16313,16970,E. Sylisufaj,Edi Sylisufaj,19,177,74,Sweden,56,64,130000,1000,SUB
16314,16314,16314,16314,16314,16314,16314,16314,16314,16314,16314,16314,16314,16314,16314,16314,16314,16314,16314,16314,16314,16314,16314,16314,16971,J. Dakir,Jonas Dakir,22,191,76,Denmark,56,64,100000,1000,SUB
16315,16315,16315,16315,16315,16315,16315,16315,16315,16315,16315,16315,16315,16315,16315,16315,16315,16315,16315,16315,16315,16315,16315,16315,16972,B. Chevreuil,Brian Chevreuil,22,176,76,Haiti,56,64,130000,1000,SUB
16316,16316,16316,16316,16316,16316,16316,16316,16316,16316,16316,16316,16316,16316,16316,16316,16316,16316,16316,16316,16316,16316,16316,16316,16973,T. Hamilton,Tyler Hamilton,20,177,72,England,56,64,130000,2000,RES
16317,16317,16317,16317,16317,16317,16317,16317,16317,16317,16317,16317,16317,16317,16317,16317,16317,16317,16317,16317,16317,16317,16317,16317,16974,J. Tucker,Jack Tucker,19,192,85,England,56,64,120000,1000,RES
16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16318,16975,J. Gallagher,Jon Gallagher,23,175,71,Republic of Ireland,56,64,120000,1000,SUB
16319,16319,16319,16319,16319,16319,16319,16319,16319,16319,16319,16319,16319,16319,16319,16319,16319,16319,16319,16319,16319,16319,16319,16319,16976,L. Farine,Léo Farine,22,193,84,Switzerland,56,64,120000,1000,SUB
16320,16320,16320,16320,16320,16320,16320,16320,16320,16320,16320,16320,16320,16320,16320,16320,16320,16320,16320,16320,16320,16320,16320,16320,16977,A. Al Bahri,Abdullah Al Bahri,24,184,75,Saudi Arabia,56,64,100000,3000,SUB
16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,16978,R. Graydon,Ryan Graydon,20,188,78,Republic of Ireland,56,64,130000,1000,SUB
16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,16979,A. Al Hidhani,Ali Al Hidhani,21,172,67,United Arab Emirates,56,64,120000,1000,SUB
16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,16980,C. Pájaro,Carlos Pájaro,21,177,72,Colombia,56,64,120000,1000,SUB
16324,16324,16324,16324,16324,16324,16324,16324,16324,16324,16324,16324,16324,16324,16324,16324,16324,16324,16324,16324,16324,16324,16324,16324,16981,P. Costea,Paul Costea,20,173,63,Romania,56,64,130000,1000,SUB
16325,16325,16325,16325,16325,16325,16325,16325,16325,16325,16325,16325,16325,16325,16325,16325,16325,16325,16325,16325,16325,16325,16325,16325,16982,J. Corinus,Jérémy Corinus,22,187,79,France,56,64,120000,1000,SUB
16326,16326,16326,16326,16326,16326,16326,16326,16326,16326,16326,16326,16326,16326,16326,16326,16326,16326,16326,16326,16326,16326,16326,16326,16983,S. Schwarz,Silas Schwarz,21,179,75,Germany,56,64,130000,1000,RES
16327,16327,16327,16327,16327,16327,16327,16327,16327,16327,16327,16327,16327,16327,16327,16327,16327,16327,16327,16327,16327,16327,16327,16327,16984,F. Kastenmeier,Florian Kastenmeier,22,192,84,Germany,56,64,100000,3000,SUB
16328,16328,16328,16328,16328,16328,16328,16328,16328,16328,16328,16328,16328,16328,16328,16328,16328,16328,16328,16328,16328,16328,16328,16328,16985,D. Michalski,Damian Michalski,21,191,90,Poland,56,64,120000,1000,SUB
16329,16329,16329,16329,16329,16329,16329,16329,16329,16329,16329,16329,16329,16329,16329,16329,16329,16329,16329,16329,16329,16329,16329,16329,16986,G. Lionetti,Giorgio Lionetti,21,176,70,Italy,56,64,130000,1000,SUB
16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16330,16987,O. Rodríguez,Omar Rodríguez,22,185,80,Colombia,56,64,100000,1000,SUB
16331,16331,16331,16331,16331,16331,16331,16331,16331,16331,16331,16331,16331,16331,16331,16331,16331,16331,16331,16331,16331,16331,16331,16331,16988,F. Heister,Florian Heister,22,176,70,Germany,56,64,130000,2000,RES
16332,16332,16332,16332,16332,16332,16332,16332,16332,16332,16332,16332,16332,16332,16332,16332,16332,16332,16332,16332,16332,16332,16332,16332,16989,H. Vandermersch,Hugo Vandermersch,20,180,72,France,56,64,120000,1000,RES
16333,16333,16333,16333,16333,16333,16333,16333,16333,16333,16333,16333,16333,16333,16333,16333,16333,16333,16333,16333,16333,16333,16333,16333,16990,V. Jaramillo,Víctor Jaramillo,20,176,76,Mexico,56,64,130000,3000,SUB
16334,16334,16334,16334,16334,16334,16334,16334,16334,16334,16334,16334,16334,16334,16334,16334,16334,16334,16334,16334,16334,16334,16334,16334,16991,M. Winter,Max Winter,18,175,70,Germany,56,64,120000,2000,RES
